title,link,genre
bitcoin,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bitcoin,Geld
bittsteller,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bittsteller,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
bizone,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bizone,Politik|Seiten_mit_defekten_Dateilinks
black-friday,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Black%20Friday,Gedenktage_und_Aktionstage|Seiten_mit_defekten_Dateilinks
black-lives-matter,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Black%20Lives%20Matter,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
blackbox,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Blackbox,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
blanchieren,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Blanchieren,Essen_und_Trinken
blasphemie,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Blasphemie,Seiten_mit_defekten_Dateilinks|Religion
blattweiser,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Blattweiser,Sprache
blau,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Blau,Farbe
blau-wortklarung,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Blau%20%28Wort%C2%B7kl%C3%A4rung%29,Wörter_mit_verschiedenen_Bedeutungen
blauer-montag,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Blauer%20Montag,Seiten_mit_defekten_Dateilinks|Redewendungen
bleichmittel,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bleichmittel,Ohne_Kategorie
bleigieen,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bleigie%C3%9Fen,Ohne_Kategorie
bleistiftrock,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bleistiftrock,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
blende,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Blende,Technik|Fotografie
blind-date,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Blind%20Date,Sexualität
blindenfussball,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Blindenfussball,Sport|Paralympics
blindenhund,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Blindenhund,Hilfsmittel|Tiere
blindenschrift,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Blindenschrift,Hilfsmittel
blindenstock,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Blindenstock,Hilfsmittel
blinder-passagier,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Blinder%20Passagier,Verkehr|Reise
blindganger,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Blindg%C3%A4nger,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
bliss-symbol,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bliss-Symbol,Seiten_mit_defekten_Dateilinks|Ohne_Kategorie
blockupy,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Blockupy,Politik
bloder,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bloder,Essen_und_Trinken
blog,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Blog,Internet|Computer|Seiten_mit_defekten_Dateilinks
blowback,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Blowback,Sprache|Seiten_mit_defekten_Dateilinks
blue-marble,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Blue%20Marble,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
blutdruck,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Blutdruck,Gesundheit
blutgefa,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Blutgef%C3%A4%C3%9F,Gesundheit|Biologie
bluthochdruck,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bluthochdruck,Gesundheit
boatpeople,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Boatpeople,Verkehr|Recht_und_Gesetz
bob-marley,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bob%20Marley,Seiten_mit_defekten_Dateilinks|Ohne_Kategorie
boccia,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Boccia,Sport
body-mass-index,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Body%20Mass%20Index,Gesundheit
bodybuilding,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bodybuilding,Sport
bodycam,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bodycam,Seiten_mit_defekten_Dateilinks|Ohne_Kategorie
bodypacking,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bodypacking,Recht_und_Gesetz|Gesundheit|Seiten_mit_defekten_Dateilinks
bohrplattform,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bohrplattform,Ohne_Kategorie
boko-haram,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Boko%20Haram,Ohne_Kategorie
bollenhut,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bollenhut,Kleider
bonanzarad,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bonanzarad,Sport
bonmot,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bonmot,Sprache
bonsai,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bonsai,Ohne_Kategorie
book-slam,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Book%20Slam,Sprache
bookcrossing,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bookcrossing,Internet|Lesen_und_Schreiben
boom,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Boom,Ohne_Kategorie
bordell,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bordell,Sexualität
borderline-personlichkeitsstorung,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Borderline-Pers%C3%B6nlichkeitsst%C3%B6rung,Gesundheit
boris-palmer,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Boris%20Palmer,Personen|Seiten_mit_defekten_Dateilinks
boston-marathon,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Boston-Marathon,Sport
bot,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bot,Computer|Technik|Internet|Seiten_mit_defekten_Dateilinks
botanischer-garten,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Botanischer%20Garten,Natur|Garten|Seiten_mit_defekten_Dateilinks
botanischer-garten-karlsruhe,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Botanischer%20Garten%20Karlsruhe,Karlsruhe|Freizeit
botschaft,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Botschaft,Politik
bouldern,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bouldern,Sport
boxen,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Boxen,Sport
boykott,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Boykott,Ohne_Kategorie
brachialgewalt,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Brachialgewalt,Ohne_Kategorie
brad-pitt,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Brad%20Pitt,Personen
bradley-manning,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bradley%20Manning,Personen
brailleschrift,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Brailleschrift,Seiten_mit_defekten_Dateilinks|Hilfsmittel
brainstorming,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Brainstorming,Ohne_Kategorie
brand-von-notre-dame-in-paris,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Brand%20von%20Notre-Dame%20in%20Paris,Geschichte
brandbrief,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Brandbrief,Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks
brandenburger-tor,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Brandenburger%20Tor,Ort
brandmelder,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Brandmelder,Technik
brandstiftung,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Brandstiftung,Recht_und_Gesetz
bratwurst,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bratwurst,Essen_und_Trinken|Seiten_mit_defekten_Dateilinks
brauch,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Brauch,Ohne_Kategorie
bredouille,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bredouille,Redewendungen|Seiten_mit_defekten_Dateilinks
bresche,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bresche,Redewendungen
brettspiel,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Brettspiel,Ohne_Kategorie
brexit,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Brexit,Europäische_Union|Geopolitik|Hurraki:Überarbeiten|Aus_den_Nachrichten|Seiten_mit_defekten_Dateilinks
briefing,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Briefing,Kommunikation
briefkastenfirma,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Briefkastenfirma,Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks
brieftragerkissen,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Brieftr%C3%A4gerkissen,Hilfsmittel
briefwahl,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Briefwahl,Politik|Öffentliche_Verwaltung|Bundestagswahl_2021|Bundestagswahl
britney-spears,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Britney%20Spears,Personen|Musik
brokat,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Brokat,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
broschure,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Brosch%C3%BCre,Seiten_mit_defekten_Dateilinks|Ohne_Kategorie
brotzeit,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Brotzeit,Essen_und_Trinken
browser,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Browser,Computer
bruce-willis,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bruce%20Willis,Personen|Radio_und_Fernsehen
brunch,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Brunch,Essen_und_Trinken
bruno-bettelheim,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bruno%20Bettelheim,Seiten_mit_defekten_Dateilinks|Ohne_Kategorie
bruttoinlandsprodukt,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bruttoinlandsprodukt,Geld|Aus_den_Nachrichten|Seiten_mit_defekten_Dateilinks
brotchen,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Br%C3%B6tchen,Essen_und_Trinken|Seiten_mit_defekten_Dateilinks
bruckentag,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Br%C3%BCckentag,Arbeit
bruder-grimm,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Br%C3%BCder%20Grimm,Seiten_mit_defekten_Dateilinks|Ohne_Kategorie
brussel,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Br%C3%BCssel,Städte|Seiten_mit_defekten_Dateilinks
buchfuhrung,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Buchf%C3%BChrung,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
buchmesse,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Buchmesse,Ort|Ohne_Kategorie
buchpreisbindung,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Buchpreisbindung,Recht_und_Gesetz
buchstabe,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Buchstabe,Sprache
buchstabieren,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Buchstabieren,Sprache|Seiten_mit_defekten_Dateilinks
buchwiege,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Buchwiege,Ohne_Kategorie
buckingham-palace,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Buckingham%20Palace,Ort|Seiten_mit_defekten_Dateilinks
bud-spencer,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bud%20Spencer,Personen
buddelschiff,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Buddelschiff,Hobby
buddha,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Buddha,Religion
buddhismus,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Buddhismus,Religion
budget,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Budget,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
bundesamt-fur-migration-und-fluchtlinge,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bundesamt%20f%C3%BCr%20Migration%20und%20Fl%C3%BCchtlinge,Recht_und_Gesetz|Politik|Seiten_mit_defekten_Dateilinks|Aus_den_Nachrichten
bundesamt-fur-verfassungsschutz,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bundesamt%20f%C3%BCr%20Verfassungsschutz,Recht_und_Gesetz|Politik
bundesfreiwilligendienst,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bundesfreiwilligendienst,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
bundeskabinett,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bundeskabinett,Politik|Recht_und_Gesetz
bundeskanzler,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bundeskanzler,Politik
bundesland,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bundesland,Politik|Hurraki:Überarbeiten|Recht_und_Gesetz|Länder
bundesnachrichtendienst,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bundesnachrichtendienst,Seiten_mit_defekten_Dateilinks|Recht_und_Gesetz
bundespressekonferenz,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bundespressekonferenz,Politik|Radio_und_Fernsehen
bundesprasident,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bundespr%C3%A4sident,Politik|Recht_und_Gesetz
bundesprasidentenwahl-2017,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bundespr%C3%A4sidentenwahl%202017,Politik|Aus_den_Nachrichten|Seiten_mit_defekten_Dateilinks
bundesrat,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bundesrat,Politik|Recht_und_Gesetz
bundesratsprasident,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bundesratspr%C3%A4sident,Politik|Recht_und_Gesetz
bundesregierung,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bundesregierung,Politik|Recht_und_Gesetz
bundestagsfraktion,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bundestagsfraktion,Politik|Seiten_mit_defekten_Dateilinks
bundestagsprasident,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bundestagspr%C3%A4sident,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
bundestagswahl,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bundestagswahl,Politik|Bundestagswahl
bundestagswahl-2017,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bundestagswahl%202017,Aus_den_Nachrichten|Bundestagswahl|Wahl_2017|Seiten_mit_defekten_Dateilinks
bundesteilhabegesetz,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bundesteilhabegesetz,Seiten_mit_defekten_Dateilinks|Recht_und_Gesetz|Politik|Hurraki:Überarbeiten
bundesvereinigung-lebenshilfe,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bundesvereinigung%20Lebenshilfe,Ohne_Kategorie
bundesverfassungsgericht,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bundesverfassungsgericht,Recht_und_Gesetz|Karlsruhe
bundesversammlung,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bundesversammlung,Politik|Recht_und_Gesetz
bundeswahlleiter,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bundeswahlleiter,Politik|Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks
bundeswehr,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bundeswehr,Hurraki:Überarbeiten|Bundeswehr|Recht_und_Gesetz
bundeswehreinsatz-in-syrien,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bundeswehreinsatz%20in%20Syrien,Politik|Bundeswehr|Recht_und_Gesetz|Aus_den_Nachrichten|Seiten_mit_defekten_Dateilinks
bunga-bunga,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bunga%20Bunga,Politik|Seiten_mit_defekten_Dateilinks
bungeespringen,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bungeespringen,Sport
bunkobon,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bunkobon,Sprache
burka,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Burka,Religion|Kleider
burpee,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Burpee,Sport
burkini,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bur%C2%ADki%C2%ADni,Religion|Kleider
bushido,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Bushido,Musik|Personen
butler,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Butler,Beruf
butler-wortklarung,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Butler%20%28Wort%C2%B7kl%C3%A4rung%29,Wörter_mit_verschiedenen_Bedeutungen
buycott,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Buycott,Ohne_Kategorie
buzz-aldrin,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Buzz%20Aldrin,Personen
banderer,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=B%C3%A4nderer,Essen_und_Trinken|Seiten_mit_defekten_Dateilinks
barendienst,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=B%C3%A4rendienst,Seiten_mit_defekten_Dateilinks|Redewendungen
boller,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=B%C3%B6ller,Technik
bundnis-90die-grunen,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=B%C3%BCndnis%2090/Die%20Gr%C3%BCnen,Politik|Hurraki:Überarbeiten|Aus_den_Nachrichten|Seiten_mit_defekten_Dateilinks
burger,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=B%C3%BCrger,Politik|Öffentliche_Verwaltung
burgerinnenversicherung,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=B%C3%BCrger%3Ainnenversicherung,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
burgeramt,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=B%C3%BCrgeramt,Öffentliche_Verwaltung|Seiten_mit_defekten_Dateilinks
burgerentscheid,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=B%C3%BCrgerentscheid,Politik
burgergeld,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=B%C3%BCrgergeld,Politik|Geld
burgerinitiative,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=B%C3%BCrgerinitiative,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
burgerkrieg,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=B%C3%BCrgerkrieg,Politik|Geschichte
burgerkrieg-in-syrien,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=B%C3%BCrgerkrieg%20in%20Syrien,Politik|Aus_den_Nachrichten|Geopolitik
burgermeister,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=B%C3%BCrgermeister,Politik
burgerrecht,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=B%C3%BCrgerrecht,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
burgerschaftswahl-in-bremen-2015,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=B%C3%BCrgerschaftswahl%20in%20Bremen%202015,Politik|Hurraki:Überarbeiten
burgerschaftswahl-in-hamburg-2015,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=B%C3%BCrgerschaftswahl%20in%20Hamburg%202015,Seiten_mit_defekten_Dateilinks|Politik|Hurraki:Überarbeiten
burgerversicherung,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=B%C3%BCrgerversicherung,Recht_und_Gesetz|Gesundheit|Seiten_mit_defekten_Dateilinks
buro,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=B%C3%BCro,Wohnen|Arbeit
buro-fur-leichte-sprache,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=B%C3%BCro%20f%C3%BCr%20Leichte%20Sprache,Seiten_mit_defekten_Dateilinks|Leichte_Sprache
cd,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=CD,Computer
covid-19,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=COVID-19,COVID-19-Pandemie|Seiten_mit_defekten_Dateilinks
covid-19-pandemie,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=COVID-19-Pandemie,Aus_den_Nachrichten|COVID-19-Pandemie|Gesundheit|Seiten_mit_defekten_Dateilinks
csu,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=CSU,Politik|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks
cabito,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Cabito,Seiten_mit_defekten_Dateilinks|Computer
caffe-sospeso,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Caff%C3%A8%20sospeso,Essen_und_Trinken|Seiten_mit_defekten_Dateilinks
calisthenics,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Calisthenics,Sport
call-a-bike,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Call%20a%20Bike,Verkehr|Seiten_mit_defekten_Dateilinks
callcenter,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Callcenter,Arbeit|Seiten_mit_defekten_Dateilinks
cambridge-analytica,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Cambridge%20Analytica,Computer|Internet|Politik
cameltoe,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Cameltoe,Kleider|Sexualität
candystorm,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Candystorm,Ohne_Kategorie
cannstatter-wasen,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Cannstatter%20Wasen,Ort|Freizeit|Seiten_mit_defekten_Dateilinks
carl-gustav-jung,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Carl%20Gustav%20Jung,Seiten_mit_defekten_Dateilinks|Ohne_Kategorie
carola-rackete,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Carola%20Rackete,Personen|Aus_den_Nachrichten
carsharing,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Carsharing,Verkehr|Seiten_mit_defekten_Dateilinks
case-management,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Case%20Management,Beruf|Seiten_mit_defekten_Dateilinks
castor,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Castor,Technik
catering,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Catering,Essen_und_Trinken
chalet,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Chalet,Wohnen
chamaleons,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Cham%C3%A4leons,Ohne_Kategorie|Hurraki:Überarbeiten
chance,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Chance,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
chancengleichheit,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Chancengleichheit,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
chanukka,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Chanukka,Religion|Fest
chaos-communication-congress,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Chaos%20Communication%20Congress,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks
chaos-computer-club,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Chaos%20Computer%20Club,Computer|Technik|Internet|Politik
charles-baudelaire,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Charles%20Baudelaire,Personen
charles-bliss,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Charles%20Bliss,Seiten_mit_defekten_Dateilinks|Ohne_Kategorie
charles-darwin,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Charles%20Darwin,Seiten_mit_defekten_Dateilinks|Ohne_Kategorie
charlie-hebdo,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Charlie%20Hebdo,Ohne_Kategorie
chat,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Chat,Computer
chatbot,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Chatbot,Technik|Computer|Internet|Seiten_mit_defekten_Dateilinks
checkliste,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Checkliste,Ohne_Kategorie
checkliste-fur-leichte-sprache,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Checkliste%20f%C3%BCr%20Leichte%20Sprache,Hurraki
cheerleading,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Cheerleading,Sport
chef,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Chef,Arbeit
chefsache,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Chefsache,Arbeit|Seiten_mit_defekten_Dateilinks
chemtrail,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Chemtrail,Ohne_Kategorie
chicken-tractor,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Chicken%20Tractor,Tiere
chilling-effect,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Chilling%20effect,Ohne_Kategorie
chimare,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Chim%C3%A4re,Ohne_Kategorie
china,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=China,Länder
chor,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Chor,Musik
chris-pratt,https://hurraki.de/w/api.php?action=parse&prop=categories|text&format=json&page=Chris%20Pratt,Personen
